Date,Open,High,Low,Close,Volume
8/10/2012 15:30:00,339.95,344.95,335.25,337.73,2277993
8/13/2012 15:30:00,340,344.53,338.55,341,823689
8/14/2012 15:30:00,338.5,338.5,330.5,333.65,1447185
8/16/2012 15:30:00,333,335.35,329.05,331.23,763891
8/17/2012 15:30:00,330.2,333.92,329.1,330.53,951261
8/21/2012 15:30:00,331,334.63,327.78,332.88,902605
8/22/2012 15:30:00,332.5,337.5,331.35,332.1,932246
8/23/2012 15:30:00,333.03,338.25,333.03,334.15,1191888
8/24/2012 15:30:00,333.5,334.67,330.5,332.8,446866
8/27/2012 15:30:00,333.75,335.53,331.58,334.98,495547
8/28/2012 15:30:00,335,341.45,332.75,340.67,1455588
8/29/2012 15:30:00,342.45,343.5,336.38,338.05,612368
8/30/2012 15:30:00,338,340,335,336.03,1024730
8/31/2012 15:30:00,336.05,337.85,330.25,334.2,593862
9/3/2012 15:30:00,335.05,336.45,331.83,333.4,522248
9/4/2012 15:30:00,333.85,334.5,328.2,330.85,464110
9/5/2012 15:30:00,329,329.95,322.75,325.2,1129091
9/6/2012 15:30:00,322.55,327.9,320.67,325.75,741745
9/7/2012 15:30:00,328.05,332.78,328.05,332.3,592690
9/10/2012 15:30:00,332.2,342.75,332.2,341.78,846260
9/11/2012 15:30:00,343.03,346.5,339.83,342.53,603153
9/12/2012 15:30:00,347,347.75,340,340.8,811199
9/13/2012 15:30:00,341,341.98,336.65,338.3,781884
9/14/2012 15:30:00,342.53,343.13,336.3,339.08,1108641
9/17/2012 15:30:00,340.63,341.75,330.63,336.45,1907480
9/18/2012 15:30:00,335,342,333.13,336.9,1219388
9/20/2012 15:30:00,334,339.95,333.03,335.5,972596
9/21/2012 15:30:00,338.5,342.3,332,334.75,1679808
9/24/2012 15:30:00,334,341.35,333,339.73,766074
9/25/2012 15:30:00,338,342.95,334.5,338.13,594203
9/26/2012 15:30:00,335.5,341.23,334.8,337.85,633003
9/27/2012 15:30:00,338.5,342.9,335,338.73,1096841
9/28/2012 15:30:00,339.5,349.9,337,347.78,2607372
10/1/2012 15:30:00,350,351.48,344.65,346.58,631270
10/3/2012 15:30:00,347,350.98,346.65,348.85,1156237
10/4/2012 15:30:00,352.5,352.5,347,349.38,1541924
10/5/2012 15:30:00,350,350.42,325,341.28,1509580
10/8/2012 15:30:00,344.5,355.85,342.92,354.33,2175454
10/9/2012 15:30:00,355.05,364.25,355.05,361.75,1677504
10/10/2012 15:30:00,361.5,364.45,359,360.58,1005531
10/11/2012 15:30:00,361,361.25,355.13,360.03,1381566
10/12/2012 15:30:00,361.5,363.15,354.83,356.63,564572
10/15/2012 15:30:00,359.35,359.85,355.03,357.4,638060
10/16/2012 15:30:00,359.4,360.7,356.53,359.1,454518
10/17/2012 15:30:00,360.53,361.5,355.05,355.75,375624
10/18/2012 15:30:00,355.13,357.3,349.13,349.9,1194257
10/19/2012 15:30:00,349.9,349.9,342.05,347.4,1764300
10/22/2012 15:30:00,347.45,350,340.25,349.55,584159
10/23/2012 15:30:00,351.48,351.48,346.65,349,409028
10/25/2012 15:30:00,351.5,351.83,345,347.45,837554
10/26/2012 15:30:00,345.58,346.6,341.5,342.4,505126
10/29/2012 15:30:00,342,345.23,340.03,343.9,234505
10/30/2012 15:30:00,342.2,343.53,340.03,341.9,270156
10/31/2012 15:30:00,338.6,348.73,338.5,347.08,951664
11/1/2012 15:30:00,346,351.95,344.53,350.73,552838
11/2/2012 15:30:00,351.78,353.8,346.58,348.48,788136
11/5/2012 15:30:00,350.88,352.35,348.03,348.95,477544
11/6/2012 15:30:00,348.35,352.17,345.8,349.2,589215
11/7/2012 15:30:00,349.23,352.78,348.53,350.17,613875
11/8/2012 15:30:00,350.45,357,345.1,348.28,1766603
11/9/2012 15:30:00,346.3,353.3,345.5,347.1,506131
